pollution1(t-1),dew2(t-1),temp3(t-1),press4(t-1),wnd_dir5(t-1),wnd_spd6(t-1),snow7(t-1),rain8(t-1),pollution1(t)
0.08148893,0.91176474,0.7540983,0.2909088,0.33333334,0.0022900114,0.0,0.0,0.07042253
0.07042253,0.91176474,0.7868852,0.2909088,1.0,0.00075194397,0.0,0.0,0.059356134
0.059356134,0.91176474,0.8032787,0.2909088,1.0,0.0022729216,0.0,0.0,0.06036217
0.06036217,0.91176474,0.8196721,0.27272797,0.6666667,0.0022900114,0.0,0.0,0.054325953
0.054325953,0.89705884,0.83606553,0.27272797,0.6666667,0.0076390677,0.0,0.0,0.0472837
0.0472837,0.89705884,0.83606553,0.27272797,0.6666667,0.012988124,0.0,0.0,0.054325953
0.054325953,0.91176474,0.83606553,0.2545452,0.6666667,0.019858157,0.0,0.0,0.04225352
0.04225352,0.91176474,0.83606553,0.2545452,0.6666667,0.02672819,0.0,0.0,0.053319916
0.053319916,0.91176474,0.8196721,0.2545452,0.6666667,0.033598226,0.0,0.0,0.051307846
0.051307846,0.91176474,0.8032787,0.2545452,0.6666667,0.040468257,0.0,0.0,0.06237424
0.06237424,0.91176474,0.7868852,0.27272797,0.6666667,0.045817316,0.0,0.0,0.07042253
0.07042253,0.91176474,0.7704918,0.27272797,0.6666667,0.05116637,0.0,0.0,0.07042253
0.07042253,0.91176474,0.7540983,0.2909088,0.6666667,0.05651543,0.0,0.0,0.079476856
0.079476856,0.91176474,0.7377049,0.2909088,1.0,0.00075194397,0.0,0.0,0.064386316
0.064386316,0.91176474,0.72131145,0.30909157,0.6666667,0.00075194397,0.0,0.0,0.06740443
0.06740443,0.91176474,0.72131145,0.30909157,0.6666667,0.0038109892,0.0,0.0,0.07344064
0.07344064,0.91176474,0.72131145,0.30909157,0.6666667,0.0053319666,0.0,0.0,0.09154929
0.09154929,0.91176474,0.704918,0.30909157,0.6666667,0.0083910115,0.0,0.0,0.12173038
0.12173038,0.91176474,0.704918,0.30909157,0.6666667,0.011450056,0.0,0.0,0.14788732
0.14788732,0.91176474,0.704918,0.30909157,0.6666667,0.0145091005,0.0,0.0,0.20321931
0.20321931,0.91176474,0.704918,0.30909157,0.6666667,0.019858157,0.0,0.0,0.21026157
0.21026157,0.91176474,0.704918,0.32727242,1.0,0.00075194397,0.0,0.0,0.22837022
0.22837022,0.92647064,0.704918,0.32727242,0.0,0.00075194397,0.0,0.0,0.22837022
0.22837022,0.92647064,0.72131145,0.32727242,1.0,0.00075194397,0.0,0.0,0.20321931
0.20321931,0.92647064,0.7540983,0.32727242,1.0,0.0022729216,0.0,0.0,0.19818912
0.19818912,0.94117653,0.7704918,0.32727242,1.0,0.0037938994,0.0,0.0,0.20321931
0.20321931,0.94117653,0.8032787,0.32727242,0.6666667,0.0022900114,0.0,0.0,0.20724346
0.20724346,0.94117653,0.8196721,0.32727242,1.0,0.0022900114,0.0,0.0,0.20221327
0.20221327,0.9558824,0.85245895,0.30909157,0.6666667,0.004580023,0.0,0.0,0.15392354
0.15392354,0.9558824,0.85245895,0.2909088,0.6666667,0.0076390677,0.0,0.0,0.1307847
0.1307847,0.92647064,0.85245895,0.2909088,0.6666667,0.012988124,0.0,0.0,0.1307847
0.1307847,0.94117653,0.85245895,0.27272797,0.6666667,0.01833718,0.0,0.0,0.13782696
0.13782696,0.92647064,0.85245895,0.27272797,0.6666667,0.023686236,0.0,0.0,0.13983902
0.13983902,0.94117653,0.83606553,0.27272797,0.6666667,0.026745282,0.0,0.0,0.15392354
0.15392354,0.94117653,0.8196721,0.2909088,0.6666667,0.029804325,0.0,0.0,0.19517101
0.19517101,0.9558824,0.8032787,0.2909088,0.6666667,0.03515338,0.0,0.0,0.17706236
0.17706236,0.9558824,0.7868852,0.30909157,0.6666667,0.040502436,0.0,0.0,0.17102616
0.17102616,0.9558824,0.7704918,0.30909157,0.6666667,0.045851495,0.0,0.0,0.17002012
0.17002012,0.9558824,0.7704918,0.30909157,0.6666667,0.04891054,0.0,0.0,0.19014084
0.19014084,0.94117653,0.7540983,0.30909157,0.6666667,0.051969584,0.0,0.0,0.2082495
0.2082495,0.94117653,0.7540983,0.30909157,0.6666667,0.055028632,0.0,0.0,0.20321931
0.20321931,0.94117653,0.7377049,0.30909157,0.6666667,0.058087673,0.0,0.0,0.17303823
0.17303823,0.94117653,0.72131145,0.30909157,0.0,0.00075194397,0.0,0.0,0.24849093
0.24849093,0.92647064,0.72131145,0.30909157,0.0,0.0022729216,0.0,0.0,0.23440643
0.23440643,0.94117653,0.72131145,0.30909157,1.0,0.00075194397,0.0,0.0,0.22837022
0.22837022,0.92647064,0.72131145,0.32727242,1.0,0.0022729216,0.0,0.0,0.25653923
0.25653923,0.94117653,0.7377049,0.32727242,1.0,0.0037938994,0.0,0.0,0.24647887
0.24647887,0.94117653,0.7704918,0.32727242,1.0,0.004562933,0.0,0.0,0.22334003
0.22334003,0.94117653,0.7868852,0.32727242,1.0,0.0060839113,0.0,0.0,0.22736418
0.22736418,0.9558824,0.8032787,0.32727242,1.0,0.007604888,0.0,0.0,0.24044265
0.24044265,0.94117653,0.83606553,0.32727242,1.0,0.009125865,0.0,0.0,0.20221327
0.20221327,0.94117653,0.85245895,0.30909157,0.6666667,0.0022900114,0.0,0.0,0.15492958
0.15492958,0.9558824,0.86885244,0.30909157,0.6666667,0.0076390677,0.0,0.0,0.14486921
0.14486921,0.92647064,0.88524586,0.2909088,0.6666667,0.016047169,0.0,0.0,0.12273642
0.12273642,0.92647064,0.88524586,0.2909088,0.6666667,0.02445527,0.0,0.0,0.13279678
0.13279678,0.92647064,0.86885244,0.2909088,0.6666667,0.034384347,0.0,0.0,0.11468813
0.11468813,0.91176474,0.86885244,0.2909088,0.6666667,0.041254383,0.0,0.0,0.10261569
0.10261569,0.91176474,0.85245895,0.2909088,0.6666667,0.048124418,0.0,0.0,0.11066398
0.11066398,0.91176474,0.83606553,0.2909088,0.6666667,0.053473473,0.0,0.0,0.11770623
0.11770623,0.92647064,0.8032787,0.30909157,0.6666667,0.058822528,0.0,0.0,0.09959758
0.09959758,0.92647064,0.8196721,0.30909157,0.6666667,0.06417158,0.0,0.0,0.101609655
0.101609655,0.92647064,0.8032787,0.32727242,0.6666667,0.069520645,0.0,0.0,0.1056338
0.1056338,0.92647064,0.8032787,0.32727242,0.6666667,0.07486969,0.0,0.0,0.08450704
0.08450704,0.92647064,0.7868852,0.32727242,0.6666667,0.077928744,0.0,0.0,0.08450704
0.08450704,0.92647064,0.7704918,0.32727242,0.6666667,0.08098779,0.0,0.0,0.08551308
0.08551308,0.92647064,0.7540983,0.32727242,0.6666667,0.08404683,0.0,0.0,0.101609655
0.101609655,0.92647064,0.7377049,0.34545517,0.6666667,0.08710587,0.0,0.0,0.1056338
0.1056338,0.94117653,0.7377049,0.34545517,0.6666667,0.09016492,0.0,0.0,0.11468813
0.11468813,0.92647064,0.72131145,0.34545517,0.6666667,0.0916859,0.0,0.0,0.116700195
0.116700195,0.94117653,0.7377049,0.34545517,0.0,0.00075194397,0.0,0.0,0.11871227
0.11871227,0.94117653,0.7540983,0.36363602,0.6666667,0.0022900114,0.0,0.0,0.11468813
0.11468813,0.9558824,0.7868852,0.36363602,0.6666667,0.0053490563,0.0,0.0,0.12575452
0.12575452,0.9558824,0.8032787,0.36363602,0.6666667,0.0084081,0.0,0.0,0.104627766
0.104627766,0.9558824,0.83606553,0.36363602,0.6666667,0.011467146,0.0,0.0,0.08551308
0.08551308,0.94117653,0.83606553,0.36363602,1.0,0.0022900114,0.0,0.0,0.08853118
0.08853118,0.92647064,0.85245895,0.36363602,0.6666667,0.004580023,0.0,0.0,0.08249497
0.08249497,0.94117653,0.86885244,0.34545517,0.6666667,0.011450056,0.0,0.0,0.07746479
0.07746479,0.91176474,0.88524586,0.34545517,0.6666667,0.016799113,0.0,0.0,0.07142857
0.07142857,0.91176474,0.88524586,0.34545517,0.6666667,0.023669146,0.0,0.0,0.07746479
0.07746479,0.89705884,0.86885244,0.32727242,0.6666667,0.032077245,0.0,0.0,0.06036217
0.06036217,0.88235295,0.86885244,0.32727242,0.6666667,0.04048535,0.0,0.0,0.064386316
0.064386316,0.89705884,0.85245895,0.32727242,0.6666667,0.047355384,0.0,0.0,0.07142857
0.07142857,0.91176474,0.83606553,0.32727242,0.6666667,0.05270444,0.0,0.0,0.08148893
0.08148893,0.91176474,0.8032787,0.34545517,0.6666667,0.055763487,0.0,0.0,0.09657948
0.09657948,0.92647064,0.8032787,0.36363602,0.6666667,0.058822528,0.0,0.0,0.11167002
0.11167002,0.92647064,0.7868852,0.36363602,0.6666667,0.061881572,0.0,0.0,0.14587525
0.14587525,0.94117653,0.7704918,0.36363602,0.6666667,0.06340255,0.0,0.0,0.16599597
0.16599597,0.94117653,0.7868852,0.34545517,0.6666667,0.07027259,0.0,0.0,0.19718309
0.19718309,0.94117653,0.7540983,0.34545517,0.6666667,0.07333163,0.0,0.0,0.21227363
0.21227363,0.92647064,0.7704918,0.34545517,0.6666667,0.07868069,0.0,0.0,0.20523138
0.20523138,0.92647064,0.7540983,0.34545517,0.6666667,0.08402974,0.0,0.0,0.20221327
0.20221327,0.92647064,0.7377049,0.34545517,0.6666667,0.087088786,0.0,0.0,0.20221327
0.20221327,0.91176474,0.72131145,0.36363602,0.6666667,0.08860976,0.0,0.0,0.20221327
0.20221327,0.92647064,0.72131145,0.34545517,1.0,0.00075194397,0.0,0.0,0.20523138
0.20523138,0.94117653,0.7377049,0.36363602,0.0,0.0022900114,0.0,0.0,0.22937626
0.22937626,0.94117653,0.7704918,0.36363602,1.0,0.00075194397,0.0,0.0,0.23239435
0.23239435,0.94117653,0.7868852,0.36363602,1.0,0.0022729216,0.0,0.0,0.2002012
0.2002012,0.9558824,0.8196721,0.36363602,0.6666667,0.0022900114,0.0,0.0,0.20221327
0.20221327,0.9558824,0.83606553,0.34545517,1.0,0.0022900114,0.0,0.0,0.13782696
0.13782696,0.94117653,0.86885244,0.34545517,1.0,0.0053490563,0.0,0.0,0.11368209
0.11368209,0.94117653,0.86885244,0.32727242,0.6666667,0.006101,0.0,0.0,0.10663983
0.10663983,0.92647064,0.88524586,0.32727242,0.6666667,0.0145091005,0.0,0.0,0.09657948
0.09657948,0.94117653,0.88524586,0.30909157,0.6666667,0.022917202,0.0,0.0,0.11167002
0.11167002,0.92647064,0.86885244,0.30909157,0.6666667,0.029787235,0.0,0.0,0.11871227
0.11871227,0.91176474,0.85245895,0.30909157,0.6666667,0.038195334,0.0,0.0,0.12877263
0.12877263,0.89705884,0.85245895,0.30909157,0.6666667,0.046603438,0.0,0.0,0.12575452
0.12575452,0.92647064,0.83606553,0.32727242,0.6666667,0.053473473,0.0,0.0,0.13179074
0.13179074,0.92647064,0.8196721,0.32727242,0.6666667,0.058822528,0.0,0.0,0.13883299
0.13883299,0.92647064,0.8032787,0.32727242,0.6666667,0.061881572,0.0,0.0,0.15090543
0.15090543,0.92647064,0.7868852,0.34545517,0.6666667,0.06494062,0.0,0.0,0.14688128
0.14688128,0.92647064,0.7704918,0.34545517,0.6666667,0.06646159,0.0,0.0,0.16197182
0.16197182,0.92647064,0.7704918,0.32727242,0.6666667,0.069520645,0.0,0.0,0.15995975
0.15995975,0.92647064,0.7704918,0.32727242,0.6666667,0.07257968,0.0,0.0,0.17404427
0.17404427,0.94117653,0.7540983,0.30909157,0.6666667,0.07563873,0.0,0.0,0.18712273
0.18712273,0.92647064,0.7540983,0.30909157,1.0,0.00075194397,0.0,0.0,0.20523138
0.20523138,0.94117653,0.7377049,0.30909157,1.0,0.0022729216,0.0,0.0,0.21227363
0.21227363,0.94117653,0.7377049,0.30909157,0.6666667,0.0022900114,0.0,0.0,0.22635815
0.22635815,0.94117653,0.7377049,0.32727242,1.0,0.00075194397,0.0,0.0,0.21629778
0.21629778,0.94117653,0.7540983,0.32727242,1.0,0.0022729216,0.0,0.0,0.22837022
0.22837022,0.94117653,0.7704918,0.32727242,0.6666667,0.004580023,0.0,0.0,0.24547283
0.24547283,0.94117653,0.7868852,0.32727242,0.6666667,0.0076390677,0.0,0.0,0.25251508
0.25251508,0.9558824,0.8032787,0.34545517,0.0,0.0022900114,0.0,0.0,0.24647887
0.24647887,0.9558824,0.8032787,0.32727242,0.0,0.0053490563,0.0,0.0,0.250503
0.250503,0.9558824,0.8196721,0.32727242,0.6666667,0.0022900114,0.0,0.0,0.23541246
0.23541246,0.9558824,0.8196721,0.32727242,0.6666667,0.0076390677,0.0,0.0,0.26358148
0.26358148,0.9558824,0.83606553,0.30909157,0.6666667,0.010698112,0.0,0.0,0.27062374
0.27062374,0.94117653,0.83606553,0.30909157,0.6666667,0.016047169,0.0,0.0,0.24144869
0.24144869,0.94117653,0.83606553,0.30909157,0.6666667,0.021396225,0.0,0.0,0.19517101
0.19517101,0.92647064,0.85245895,0.2909088,0.6666667,0.026745282,0.0,0.0,0.17505029
0.17505029,0.94117653,0.83606553,0.2909088,0.6666667,0.032094337,0.0,0.0,0.20321931
0.20321931,0.94117653,0.8196721,0.2909088,1.0,0.00075194397,0.0,0.0,0.19718309
0.19718309,0.97058827,0.7868852,0.2909088,1.0,0.0022729216,0.0,0.0,0.17203219
0.17203219,0.97058827,0.7868852,0.2909088,0.6666667,0.00075194397,0.0,0.0,0.19617705
0.19617705,0.9558824,0.7868852,0.2909088,0.6666667,0.0022729216,0.0,0.0,0.17505029
0.17505029,0.97058827,0.7704918,0.27272797,0.6666667,0.0053319666,0.0,0.0,0.17907444
0.17907444,0.9558824,0.7704918,0.2909088,0.6666667,0.0083910115,0.0,0.0,0.19416498
0.19416498,0.94117653,0.7704918,0.27272797,0.6666667,0.011450056,0.0,0.0,0.19718309
0.19718309,0.94117653,0.7540983,0.27272797,0.6666667,0.0145091005,0.0,0.0,0.22132796
0.22132796,0.94117653,0.7540983,0.27272797,0.6666667,0.017568145,0.0,0.0,0.20925553
0.20925553,0.94117653,0.7540983,0.27272797,0.6666667,0.020627191,0.0,0.0,0.22635815
0.22635815,0.94117653,0.7377049,0.27272797,0.6666667,0.022148168,0.0,0.0,0.22535211
0.22535211,0.94117653,0.7377049,0.27272797,0.6666667,0.025207214,0.0,0.0,0.2444668
0.2444668,0.9558824,0.7540983,0.27272797,0.6666667,0.02672819,0.0,0.0,0.23138832
0.23138832,0.9558824,0.7868852,0.27272797,0.6666667,0.029787235,0.0,0.0,0.2112676
0.2112676,0.9558824,0.8196721,0.27272797,1.0,0.00075194397,0.0,0.0,0.20221327
0.20221327,0.97058827,0.8196721,0.2545452,0.6666667,0.004580023,0.0,0.0,0.2002012
0.2002012,0.9558824,0.85245895,0.2545452,0.6666667,0.011450056,0.0,0.0,0.17706236
0.17706236,0.94117653,0.86885244,0.2545452,0.6666667,0.01832009,0.0,0.0,0.19315895
0.19315895,0.92647064,0.86885244,0.23636436,0.6666667,0.02672819,0.0,0.0,0.19014084
0.19014084,0.91176474,0.86885244,0.23636436,0.6666667,0.035136294,0.0,0.0,0.17404427
0.17404427,0.91176474,0.88524586,0.21818161,0.6666667,0.04506537,0.0,0.0,0.17203219
0.17203219,0.92647064,0.88524586,0.21818161,0.6666667,0.054994453,0.0,0.0,0.16197182
0.16197182,0.91176474,0.86885244,0.20000076,0.6666667,0.06340255,0.0,0.0,0.14889336
0.14889336,0.92647064,0.85245895,0.20000076,0.6666667,0.071810655,0.0,0.0,0.14084506
0.14084506,0.92647064,0.83606553,0.20000076,0.6666667,0.0771597,0.0,0.0,0.1307847
0.1307847,0.92647064,0.8196721,0.20000076,0.6666667,0.080218755,0.0,0.0,0.12676056
0.12676056,0.92647064,0.8032787,0.21818161,0.6666667,0.088626854,0.0,0.0,0.13983902
0.13983902,0.92647064,0.8032787,0.20000076,0.6666667,0.09397591,0.0,0.0,0.13883299
0.13883299,0.94117653,0.7868852,0.20000076,0.6666667,0.09703495,0.0,0.0,0.1529175
0.1529175,0.94117653,0.7868852,0.20000076,0.6666667,0.102384016,0.0,0.0,0.15090543
0.15090543,0.94117653,0.7704918,0.20000076,0.6666667,0.10773307,0.0,0.0,0.15794767
0.15794767,0.94117653,0.7704918,0.18181801,0.6666667,0.11079211,0.0,0.0,0.14788732
0.14788732,0.94117653,0.7377049,0.18181801,0.6666667,0.11614118,0.0,0.0,0.15492958
0.15492958,0.94117653,0.7540983,0.18181801,0.6666667,0.121490225,0.0,0.0,0.1861167
0.1861167,0.94117653,0.7377049,0.20000076,0.6666667,0.12454927,0.0,0.0,0.19014084
0.19014084,0.94117653,0.7377049,0.20000076,0.6666667,0.12760831,0.0,0.0,0.19919516
0.19919516,0.94117653,0.7540983,0.20000076,0.6666667,0.13066737,0.0,0.0,0.18008047
0.18008047,0.94117653,0.7704918,0.20000076,0.6666667,0.13601641,0.0,0.0,0.18108651
0.18108651,0.9558824,0.7868852,0.20000076,0.6666667,0.13907546,0.0,0.0,0.18108651
0.18108651,0.9558824,0.8032787,0.18181801,0.6666667,0.14213452,0.0,0.0,0.17907444
0.17907444,0.9558824,0.83606553,0.18181801,0.6666667,0.14519356,0.0,0.0,0.18209255
0.18209255,0.94117653,0.86885244,0.16363716,0.6666667,0.1520636,0.0,0.0,0.1780684
0.1780684,0.92647064,0.86885244,0.1454544,1.0,0.004580023,0.0,0.0,0.16599597
0.16599597,0.92647064,0.9016393,0.12727356,0.6666667,0.006101,0.0,0.0,0.19919516
0.19919516,0.91176474,0.9016393,0.109090805,0.6666667,0.012971033,0.0,0.0,0.19416498
0.19416498,0.92647064,0.88524586,0.109090805,0.6666667,0.019841067,0.0,0.0,0.18410462
0.18410462,0.92647064,0.88524586,0.09090996,0.6666667,0.028249169,0.0,0.0,0.19014084
0.19014084,0.94117653,0.86885244,0.09090996,0.6666667,0.035119202,0.0,0.0,0.18511066
0.18511066,0.94117653,0.83606553,0.109090805,0.6666667,0.03817825,0.0,0.0,0.19517101
0.19517101,0.94117653,0.83606553,0.109090805,0.6666667,0.043527305,0.0,0.0,0.17002012
0.17002012,0.94117653,0.8196721,0.109090805,0.6666667,0.046586346,0.0,0.0,0.17303823
0.17303823,0.9558824,0.8032787,0.109090805,0.6666667,0.049645394,0.0,0.0,0.1891348
0.1891348,0.9558824,0.7868852,0.109090805,0.6666667,0.054994453,0.0,0.0,0.15995975
0.15995975,0.9558824,0.7868852,0.109090805,0.6666667,0.060343504,0.0,0.0,0.15191147
0.15191147,0.9558824,0.7868852,0.09090996,0.6666667,0.06569256,0.0,0.0,0.1498994
0.1498994,0.9558824,0.7868852,0.09090996,0.6666667,0.06875161,0.0,0.0,0.15191147
0.15191147,0.9558824,0.7704918,0.09090996,0.6666667,0.074100666,0.0,0.0,0.13179074
0.13179074,0.9558824,0.7704918,0.09090996,0.6666667,0.0771597,0.0,0.0,0.14285713
0.14285713,0.9558824,0.7540983,0.09090996,0.6666667,0.080218755,0.0,0.0,0.1498994
0.1498994,0.9558824,0.7540983,0.109090805,0.6666667,0.0832778,0.0,0.0,0.15593562
0.15593562,0.9558824,0.7704918,0.109090805,0.6666667,0.08633684,0.0,0.0,0.15694164
0.15694164,0.97058827,0.7868852,0.109090805,0.6666667,0.08939589,0.0,0.0,0.17002012
0.17002012,0.9558824,0.8032787,0.109090805,1.0,0.0022900114,0.0,0.0,0.17203219
0.17203219,0.97058827,0.8196721,0.09090996,0.6666667,0.0022900114,0.0,0.0,0.19315895
0.19315895,0.97058827,0.8196721,0.109090805,0.6666667,0.0076390677,0.0,0.0,0.21629778
0.21629778,0.97058827,0.83606553,0.09090996,0.6666667,0.012988124,0.0,0.0,0.20523138
0.20523138,0.9852941,0.85245895,0.09090996,0.6666667,0.01833718,0.0,0.0,0.17907444
0.17907444,0.9852941,0.85245895,0.0727272,0.6666667,0.023686236,0.0,0.0,0.19818912
0.19818912,0.9852941,0.85245895,0.0727272,0.6666667,0.030556269,0.0,0.0,0.2112676
0.2112676,0.9852941,0.85245895,0.054546356,0.6666667,0.035905324,0.0,0.0,0.24547283
0.24547283,1.0,0.83606553,0.0727272,0.0,0.004580023,0.0,0.0,0.27967805
0.27967805,0.9852941,0.83606553,0.09090996,0.0,0.011450056,0.0,0.0,0.2585513
0.2585513,0.9852941,0.8196721,0.109090805,0.6666667,0.0022900114,0.0,0.027777778,0.278672
0.278672,1.0,0.8032787,0.09090996,0.6666667,0.0053490563,0.0,0.055555556,0.27766597
0.27766597,1.0,0.8032787,0.109090805,0.33333334,0.0022900114,0.0,0.083333336,0.24748491
0.24748491,0.9852941,0.8032787,0.109090805,1.0,0.00075194397,0.0,0.0,0.2867203
0.2867203,0.9852941,0.8032787,0.109090805,0.6666667,0.006101,0.0,0.0,0.24748491
0.24748491,0.97058827,0.7868852,0.12727356,0.6666667,0.0145091005,0.0,0.0,0.23138832
0.23138832,0.9558824,0.7540983,0.12727356,0.6666667,0.021379136,0.0,0.0,0.22535211
0.22535211,0.94117653,0.7540983,0.12727356,0.6666667,0.028249169,0.0,0.0,0.2112676
0.2112676,0.94117653,0.7540983,0.12727356,0.6666667,0.033598226,0.0,0.0,0.21730381
0.21730381,0.92647064,0.7377049,0.12727356,0.6666667,0.03894728,0.0,0.0,0.2002012
0.2002012,0.92647064,0.7377049,0.1454544,0.6666667,0.04200633,0.0,0.0,0.18008047
0.18008047,0.94117653,0.7377049,0.16363716,0.0,0.0022900114,0.0,0.0,0.19114688
0.19114688,0.94117653,0.7377049,0.16363716,0.6666667,0.006101,0.0,0.0,0.20724346
0.20724346,0.9558824,0.7377049,0.16363716,1.0,0.00075194397,0.0,0.027777778,0.21629778
0.21629778,0.9558824,0.7377049,0.16363716,0.33333334,0.00075194397,0.0,0.055555556,0.20523138
0.20523138,0.9558824,0.7540983,0.16363716,0.0,0.00075194397,0.0,0.0,0.23038228
0.23038228,0.9558824,0.7540983,0.16363716,0.6666667,0.00075194397,0.0,0.0,0.22032192
0.22032192,0.97058827,0.7704918,0.16363716,0.0,0.00075194397,0.0,0.0,0.22837022
0.22837022,0.97058827,0.7704918,0.1454544,1.0,0.00075194397,0.0,0.0,0.19315895
0.19315895,0.97058827,0.7868852,0.1454544,0.6666667,0.0022900114,0.0,0.0,0.24144869
0.24144869,0.97058827,0.7868852,0.1454544,0.6666667,0.0053490563,0.0,0.0,0.28169012
0.28169012,0.97058827,0.8032787,0.12727356,0.6666667,0.0084081,0.0,0.0,0.30382293
0.30382293,0.97058827,0.8032787,0.109090805,0.6666667,0.011467146,0.0,0.0,0.26861167
0.26861167,0.9852941,0.8032787,0.12727356,0.0,0.0022900114,0.0,0.0,0.20623742
0.20623742,0.97058827,0.7868852,0.12727356,1.0,0.00075194397,0.0,0.0,0.1891348
0.1891348,0.97058827,0.7868852,0.12727356,1.0,0.0022729216,0.0,0.0,0.16599597
0.16599597,0.97058827,0.7868852,0.1454544,0.0,0.00075194397,0.0,0.0,0.17102616
0.17102616,0.97058827,0.7868852,0.1454544,0.0,0.0022729216,0.0,0.0,0.15593562
0.15593562,0.97058827,0.7868852,0.1454544,0.0,0.0053319666,0.0,0.0,0.1861167
0.1861167,0.97058827,0.7704918,0.1454544,1.0,0.00075194397,0.0,0.0,0.20221327
0.20221327,0.97058827,0.7704918,0.12727356,1.0,0.0022729216,0.0,0.0,0.19818912
0.19818912,0.97058827,0.7704918,0.12727356,0.33333334,0.0022900114,0.0,0.0,0.20221327
0.20221327,0.97058827,0.7540983,0.109090805,1.0,0.00075194397,0.0,0.0,0.20925553
0.20925553,0.97058827,0.7704918,0.109090805,1.0,0.0022729216,0.0,0.0,0.24346076
0.24346076,0.97058827,0.7704918,0.109090805,1.0,0.0030419554,0.0,0.0,0.26056337
0.26056337,0.9852941,0.7704918,0.12727356,0.33333334,0.0022900114,0.0,0.0,0.23541246
0.23541246,0.9852941,0.7704918,0.12727356,1.0,0.00075194397,0.0,0.0,0.24949697
0.24949697,1.0,0.7868852,0.12727356,1.0,0.0022729216,0.0,0.0,0.28269616
0.28269616,1.0,0.8032787,0.1454544,1.0,0.0037938994,0.0,0.0,0.30784708
0.30784708,0.94117653,0.7704918,0.1454544,0.0,0.009160045,0.0,0.027777778,0.18309858
0.18309858,0.92647064,0.7704918,0.16363716,0.0,0.016030079,0.0,0.055555556,0.046277665
0.046277665,0.94117653,0.8032787,0.16363716,0.0,0.025959158,0.0,0.0,0.022132795
0.022132795,0.94117653,0.8196721,0.16363716,0.0,0.03817825,0.0,0.0,0.022132795
0.022132795,0.89705884,0.8196721,0.16363716,0.0,0.05039734,0.0,0.0,0.020120723
0.020120723,0.88235295,0.83606553,0.16363716,0.0,0.060326416,0.0,0.0,0.02112676
0.02112676,0.86764705,0.8196721,0.18181801,0.0,0.070255496,0.0,0.0,0.018108651
0.018108651,0.8529412,0.8196721,0.18181801,0.0,0.08018457,0.0,0.0,0.018108651
0.018108651,0.8235294,0.8032787,0.18181801,0.0,0.090113655,0.0,0.0,0.013078471
0.013078471,0.8088236,0.7868852,0.21818161,0.0,0.096983686,0.0,0.0,0.013078471
0.013078471,0.8235294,0.7704918,0.23636436,0.33333334,0.004580023,0.0,0.027777778,0.013078471
0.013078471,0.8382353,0.7704918,0.2545452,1.0,0.00075194397,0.0,0.055555556,0.030181086
0.030181086,0.86764705,0.7377049,0.2545452,0.6666667,0.0022900114,0.0,0.0,0.03420523
0.03420523,0.89705884,0.7377049,0.2545452,0.6666667,0.0053490563,0.0,0.0,0.04426559
0.04426559,0.91176474,0.72131145,0.27272797,0.6666667,0.0084081,0.0,0.0,0.022132795
0.022132795,0.89705884,0.7377049,0.27272797,0.6666667,0.011467146,0.0,0.027777778,0.035211265
0.035211265,0.91176474,0.72131145,0.27272797,0.6666667,0.012988124,0.0,0.0,0.053319916
0.053319916,0.91176474,0.704918,0.27272797,0.6666667,0.016047169,0.0,0.027777778,0.046277665
0.046277665,0.91176474,0.704918,0.27272797,0.6666667,0.017568145,0.0,0.0,0.04828974
0.04828974,0.89705884,0.704918,0.2909088,0.6666667,0.020627191,0.0,0.0,0.033199195
0.033199195,0.91176474,0.704918,0.30909157,1.0,0.0,0.0,0.0,0.045271628
0.045271628,0.91176474,0.72131145,0.32727242,1.0,0.0015209778,0.0,0.0,0.053319916
0.053319916,0.91176474,0.72131145,0.32727242,0.0,0.0022900114,0.0,0.0,0.057344064
0.057344064,0.89705884,0.7540983,0.34545517,0.33333334,0.0022900114,0.0,0.0,0.06639839
0.06639839,0.88235295,0.7704918,0.34545517,0.33333334,0.0053490563,0.0,0.0,0.045271628
0.045271628,0.88235295,0.8032787,0.34545517,1.0,0.00075194397,0.0,0.0,0.0472837
0.0472837,0.8235294,0.8196721,0.32727242,1.0,0.0038109892,0.0,0.0,0.049295772
0.049295772,0.7941177,0.8196721,0.32727242,0.6666667,0.006101,0.0,0.0,0.027162977
0.027162977,0.7794118,0.8196721,0.32727242,0.6666667,0.012971033,0.0,0.0,0.030181086
0.030181086,0.7647059,0.8032787,0.32727242,0.6666667,0.019841067,0.0,0.0,0.026156941
0.026156941,0.7794118,0.8196721,0.30909157,0.6666667,0.028249169,0.0,0.0,0.022132795
0.022132795,0.7794118,0.8196721,0.30909157,0.6666667,0.033598226,0.0,0.0,0.025150904
0.025150904,0.7941177,0.7868852,0.30909157,0.6666667,0.03894728,0.0,0.0,0.028169014
0.028169014,0.8235294,0.7540983,0.30909157,0.6666667,0.04429634,0.0,0.0,0.023138832
0.023138832,0.8235294,0.7377049,0.32727242,0.6666667,0.047355384,0.0,0.0,0.03722334
0.03722334,0.8382353,0.72131145,0.32727242,0.6666667,0.050414428,0.0,0.0,0.06639839
0.06639839,0.8529412,0.704918,0.34545517,0.6666667,0.053473473,0.0,0.0,0.07042253
0.07042253,0.8529412,0.704918,0.34545517,0.6666667,0.056532513,0.0,0.0,0.08551308
